Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-06-27,132.01,136.48,132.01,136.48,352
2016-06-28,136,136,134.44,134.44,133
2016-06-29,134.05,137.84,134.05,136.97,2847
2016-06-30,136.97,141.82,136.97,141.82,332068
2016-07-01,141.82,142.6,140.37,141.77,1003
2016-07-04,141.64,141.64,137.94,139.93,106250
2016-07-05,139.89,139.93,138.42,139.4,709
2016-07-06,138.71,141.1,138.71,140.85,13825
2016-07-07,139.4,140.7,139.4,139.45,2791
2016-07-08,140.27,140.27,138.91,139.89,667
2016-07-11,140.85,140.85,137.94,139.89,726
2016-07-12,139.79,141.54,139.79,141.54,1326
2016-07-13,141.54,141.77,139.16,141.77,824
2016-07-14,141.82,146.3,139.89,146.3,2703
2016-07-15,146.11,147.61,143.33,147.61,7858
2016-07-18,147.56,147.56,144.3,145.66,977
2016-07-19,146.63,146.63,143.78,146.48,3362
2016-07-20,144.74,145.03,143.28,144.69,1010
2016-07-21,143.28,144.54,141.92,143.53,745
2016-07-22,142.21,144.59,141.82,144.54,1501
2016-07-25,144.25,144.64,141.15,144.16,7018
2016-07-26,143.78,144.49,143.78,144.49,1587
2016-07-27,144.49,145.71,143.03,145.71,975
2016-07-28,145.71,146.35,145.71,146.35,10
2016-07-29,144.16,147.17,144.16,145.71,11727
2016-08-01,146.67,148.53,145.71,147.66,362
2016-08-02,148.92,151.72,148.92,151.63,2894
2016-08-03,152.52,153.18,151.55,152.52,2743
2016-08-04,152.52,152.52,152.32,152.52,1459
2016-08-05,152.42,154.25,150.56,154.25,2368
2016-08-08,152.57,157.85,152.57,157.36,5849
2016-08-09,157.36,160.24,157.36,160.24,8315
2016-08-10,160.28,160.28,158.1,159.32,7901
2016-08-11,160.28,160.28,159.79,160.28,9866
2016-08-12,160.28,162.22,159.32,161.26,10547
2016-08-16,161.68,167.08,161.46,165.14,30573
2016-08-17,165.96,167.37,165.96,167.37,1313
2016-08-18,167.96,169.02,167.37,168.06,3753
2016-08-19,168.93,169.02,165.63,168.06,25999
2016-08-22,168.19,170.97,168.19,170,2044
2016-08-23,170,172.8,170,172.8,1380
2016-08-24,173.74,174.85,172.44,173.83,2064
2016-08-25,173.83,173.83,163.59,173.83,6261
2016-08-26,173.65,173.83,173.65,173.69,2582
2016-08-29,173.83,173.83,170.57,172.52,144
2016-08-30,170.19,173.83,170.19,173.83,11053
2016-08-31,173.69,174.17,172.9,173.97,5465
2016-09-01,172.9,172.9,165.14,165.14,62604
2016-09-02,164.16,169.02,164.16,164.21,11403
2016-09-05,164.16,170,164.16,170,3193
2016-09-06,172.8,173.69,169.02,173.4,3961
2016-09-07,172.85,182.19,171.94,174.85,11162
2016-09-08,175.33,180.63,175.33,175.83,848
2016-09-09,177.71,177.71,171.99,173.92,2742
2016-09-12,172.65,177.13,171.99,177.13,2654
2016-09-13,174.85,178.25,173.88,173.88,1355
2016-09-14,173.88,177.71,171.94,174.85,2189
2016-09-15,175.83,175.83,174.85,175.83,515
2016-09-16,174.85,177.28,174.85,174.85,1861
2016-09-19,175.83,178.89,175.83,177.76,6321
2016-09-20,175.83,179.66,175.83,177.76,7423
2016-09-21,179.71,180.68,171.94,171.94,8264
2016-09-22,177.76,181.59,176.8,181.59,6641
2016-09-23,181.89,182.04,176.89,180.68,9795
2016-09-26,183.4,185.54,181.18,182.62,1589
2016-09-27,183.74,185.54,182.77,184.47,3976
2016-09-28,184.62,185.05,182.14,184.13,7373
2016-09-29,184.57,187.49,176.8,176.8,34490
2016-09-30,170.97,184.13,169.02,184.13,67799
2016-10-03,185.45,185.54,183.88,184.57,5535
2016-10-04,182.67,184.47,179.96,182.62,17517
2016-10-05,182.77,184.27,182.77,184.13,3723
2016-10-06,184.57,184.57,179.71,179.71,364
2016-10-07,181.64,184.08,179.71,184.08,2882
2016-10-10,184.08,184.08,182.72,183.59,332
2016-10-11,184.52,184.52,182.82,183.59,2220
2016-10-12,184.52,184.52,174.37,179.71,7334
2016-10-13,180.43,181.31,180.1,181.31,89
2016-10-14,177.86,180.33,177.86,179.71,776
2016-10-17,176.89,183.59,175.83,183.59,2275
2016-10-18,183.5,183.5,179.12,179.21,1168
2016-10-19,176.7,179.71,175.83,178.75,5297
2016-10-20,178.75,178.75,177.43,178.6,5247
2016-10-21,178.6,178.75,177.76,178.6,5421
2016-10-24,178.6,178.75,174.85,174.85,7705
2016-10-25,174.85,175.83,167.32,172.7,3312
2016-10-26,172.7,174.42,170.97,174.32,547
2016-10-27,173.88,173.88,170,170.47,817
2016-10-28,170.47,170.47,164.36,166.1,3023
2016-10-31,164.16,167.08,164.16,167.08,1583
2016-11-02,165.53,165.93,156.45,160.28,4358
2016-11-03,155.56,158.28,154.55,155.04,19220
2016-11-04,155.04,155.04,147.99,151.45,28310
2016-11-07,151.55,161.64,151.55,158.33,11017
2016-11-08,161.93,164.99,159.79,160.28,1585
2016-11-09,155.42,160.24,150.56,158.33,2466
2016-11-10,157.36,163.2,157.36,163.2,2097
2016-11-14,163.2,170,163.2,167.23,1186
2016-11-15,169.9,170,165.14,165.14,3002
2016-11-16,165.33,169.86,165.33,169.41,2355
2016-11-17,169.41,170,167.13,170,2810
2016-11-18,170,170,165.33,170,945
2016-11-21,169.12,173.65,166.15,173.65,1976
2016-11-22,172.9,172.9,171.94,172.9,4300
2016-11-23,171.94,171.94,169.02,171.94,659
2016-11-24,171.74,171.74,170,170,2885
2016-11-25,170.05,171.74,170,171.74,331
2016-11-28,171.74,171.74,170.97,170.97,160
2016-11-29,169.07,171.26,168.24,168.24,3697
2016-11-30,167.08,168.54,163.54,167.13,7464
2016-12-01,167.08,168.06,164.26,168.06,1483
2016-12-02,168.06,168.06,165.19,168.01,282
2016-12-05,168.06,168.06,165.19,168.01,483
2016-12-06,167.23,167.23,165.14,165.14,6010
2016-12-07,163.2,164.66,160.38,162.22,985
2016-12-08,163.1,164.56,159.32,163.2,13282
2016-12-09,162.66,168.49,162.66,168.49,892
2016-12-12,165.19,168.01,163.92,165.19,1935
2016-12-13,165.14,167.86,164.31,167.86,590
2016-12-14,167.42,167.76,165.14,167.76,7834
2016-12-15,165.23,167.57,165.14,167.57,4269
2016-12-16,167.52,167.52,165.23,167.47,211
2016-12-19,167.42,167.42,162.62,166.79,2689
2016-12-20,165.23,165.58,165.14,165.14,626
2016-12-21,166.1,166.1,163.2,165.63,7419
2016-12-22,165.58,165.83,165.14,165.14,1978
2016-12-23,165.83,168.49,165.14,168.49,1460
2016-12-27,170,170,168.06,168.06,1463
2016-12-28,168.93,169.95,165.14,165.14,5746
2016-12-29,165.78,170,165.14,165.14,18490
2016-12-30,166.1,169.02,166.1,169.02,41584
2017-01-02,170,170,167.08,169.02,5425
2017-01-03,168.54,170.42,168.54,170,636
2017-01-04,170.47,170.97,169.46,169.95,3971
2017-01-05,169.31,169.51,167.32,169.02,739
2017-01-09,169.02,169.02,165.14,165.14,1425
2017-01-10,165.14,165.83,164.66,164.94,1265
2017-01-11,164.94,166.05,164.94,165.14,1677
2017-01-12,166.01,166.1,164.16,166.1,3177
2017-01-13,167.08,167.71,165.19,166.4,392
2017-01-16,166.4,167.08,166.4,167.08,4887
2017-01-17,168.19,168.19,166.4,166.99,496
2017-01-18,170.47,170.47,166.59,167.08,44755
2017-01-19,167.08,169.56,167.08,167.57,139
2017-01-20,168.06,168.06,167.57,168.06,10263
2017-01-23,168.73,171.94,168.06,171.84,2587
2017-01-24,172.14,179.61,172.14,172.44,2044
2017-01-25,173.4,176.8,172.44,176.32,12511
2017-01-26,176.55,176.55,169.41,174.62,4078
2017-01-27,174.62,175.83,172.9,174.17,15169
2017-01-30,174.37,176.85,173.88,173.88,2855
2017-01-31,174.85,175.33,174.85,174.95,1653
2017-02-01,174.9,183.59,173.97,178.5,2797
2017-02-02,177.76,180.68,177.76,179.21,2332
2017-02-03,179.21,179.21,174.02,174.85,2139
2017-02-06,176.22,176.22,169.02,169.02,3441
2017-02-07,169.31,171.94,168.93,171.26,6007
2017-02-08,173.88,179.56,173.6,179.56,4422
2017-02-09,181.18,190.39,181.18,189.42,20484
2017-02-10,188.45,194.28,188.45,194.28,19724
2017-02-13,194.28,199.82,194.04,199.82,10410
2017-02-14,200.11,203.6,198.64,202.53,8188
2017-02-15,202.53,205.45,200.15,205.45,11534
2017-02-16,206.91,209.29,205.06,206.91,3826
2017-02-17,206.81,206.81,201.17,203.99,23557
2017-02-20,203.99,205.45,203.99,204.14,16045
2017-02-21,204.83,205.45,204.44,205.45,824
2017-02-22,205.45,205.45,204.19,204.54,810
2017-02-23,204.92,204.92,204.58,204.63,729
2017-02-24,204.97,204.97,199.63,200.11,84361
2017-02-27,200.11,200.11,197.58,199.58,416
2017-02-28,197.2,199.03,190.05,198.94,1310
2017-03-01,198.89,201.09,198.17,201.09,326
2017-03-02,204.97,218.56,204.97,218.42,14619
2017-03-03,220.51,222.44,215.65,222.44,2984
2017-03-06,222.44,222.44,221.38,221.48,872
2017-03-07,220.51,221.48,212.74,220.99,1225
2017-03-08,217.6,219.05,215.65,218.51,6200
2017-03-09,222.44,222.44,206.91,213.71,1990
2017-03-10,210.5,218.51,207.73,217.21,801
2017-03-13,218.56,222.44,217.6,217.6,556
2017-03-14,223.41,225.37,220.51,223.51,2051
2017-03-15,226.34,233.15,226.34,230.72,2812
2017-03-16,231.18,233.15,226.54,229.64,1889
2017-03-17,226.82,229.92,223.41,226.87,2315
2017-03-20,226.87,229.15,223.41,228.19,1013
2017-03-21,227.3,231.01,216.63,227.3,1661
2017-03-22,220.51,227.25,215.17,226.29,1827
2017-03-23,226.29,227.25,219.54,220.51,9942
2017-03-24,215.65,219.54,208.86,219.39,1962
2017-03-27,216.72,223.41,216.72,223.41,688
2017-03-28,219.64,223.32,219.54,222.4,134
2017-03-29,222.44,226.04,219.68,222.44,891
2017-03-30,222.4,222.4,214.77,216.63,5892
2017-03-31,215.37,226.04,213.71,225.85,2620
2017-04-03,225.37,226.29,219.54,225.37,205
2017-04-04,225.37,225.85,214.73,221.48,2124
2017-04-05,224.16,224.16,213.71,218.56,1961
2017-04-06,218.56,218.56,216.13,218.56,721
2017-04-07,217.6,218.56,214.24,218.56,752
2017-04-10,220.31,223.32,215.85,223.32,2059
2017-04-11,222.44,222.44,217.55,217.55,673
2017-04-12,218.32,218.32,214.19,215.6,5886
2017-04-13,215.17,217.99,213.75,217.99,1014
2017-04-18,217.99,222.3,215.65,222.3,2150
2017-04-19,216.13,220.31,216.13,220.31,1176
2017-04-20,219.54,219.54,217.11,219.39,384
2017-04-21,216.67,222.44,216.67,222.44,1938
2017-04-24,222.69,226.82,219.54,224.87,6247
2017-04-25,224.87,228.29,221.97,227.79,4042
2017-04-26,227.79,228.19,223.56,227.79,1380
2017-04-27,226.44,226.44,223.04,225.37,6608
2017-04-28,224.87,228.19,222.79,228.19,2288
2017-05-02,228.29,229.25,225.42,227.3,558
2017-05-04,228.95,237.89,227.35,232.16,2136
2017-05-05,232.16,232.35,228.29,232.11,180
2017-05-08,232.16,232.16,226.44,227.79,963
2017-05-09,227.79,231.09,225.37,231.01,1562
2017-05-10,231.01,231.01,226.44,230.91,61
2017-05-11,229.88,229.88,225.47,227.3,2152
2017-05-12,227.3,227.3,221.48,225.37,1080
2017-05-15,224.4,224.4,216.13,221.48,1623
2017-05-16,221.43,221.43,217.6,220.22,1959
2017-05-17,215.65,215.65,210.9,215.65,1313
2017-05-18,211.76,218.56,206.91,217.5,1830
2017-05-19,217.11,218.08,211.76,218.08,683
2017-05-22,212.74,213.71,210.02,213.71,5431
2017-05-23,199.13,205.69,195.25,203.99,41571
2017-05-24,203.99,207.83,203.02,204.54,9425
2017-05-25,204.54,208.81,204.54,208.76,518
2017-05-26,207.06,213.66,206.67,213.66,7015
2017-05-29,213.18,222.44,213.18,222.44,798
2017-05-30,219.59,219.59,217.65,217.99,841
2017-05-31,221.68,221.68,209.97,213.71,2686
2017-06-01,217.4,217.4,216.63,216.63,112
2017-06-02,217.6,218.56,216.63,217.55,155
2017-06-05,217.55,217.55,211.76,215.65,1516
2017-06-06,215.6,215.6,213.71,213.71,286
2017-06-07,213.71,213.71,208.86,208.86,1795
2017-06-08,206.32,208.66,204.04,204.09,33593
2017-06-09,203.99,207.83,203.99,207.73,5528
2017-06-12,207.87,208.37,207.87,207.87,80
2017-06-13,205.94,208.81,205.94,208.81,8
2017-06-14,207.87,207.97,205.94,207.83,135
2017-06-16,204.68,207.78,204.68,207.39,404
2017-06-19,205.06,207.34,205.06,207.34,525
2017-06-20,206.04,206.04,204.54,205.45,1884
2017-06-21,204.78,206.91,203.17,206.91,1570
2017-06-22,206.47,206.47,204.24,206.42,191
2017-06-23,206.42,206.42,204.58,206.42,916
2017-06-26,206.37,208.37,206.37,207.87,12440
2017-06-27,207.87,209.34,206.91,207.87,369
2017-06-28,208.27,208.27,206.42,207.78,34
2017-06-29,206.42,207.39,203.51,207.39,1580
2017-06-30,207.73,207.73,204.19,207.21,4014
2017-07-03,206.91,207.3,206.08,207.3,33
2017-07-04,206.81,206.81,204.49,204.68,129
2017-07-05,206.57,207.39,204.68,207.39,198
2017-07-06,207.39,207.39,204.54,204.58,99
2017-07-07,204.58,204.97,200.11,202.53,353
2017-07-10,206.04,206.04,201.12,203.99,5393
2017-07-11,205.3,207.39,202.11,202.21,36719
2017-07-12,204.92,204.92,203.32,203.32,21383
2017-07-13,203.51,203.51,202.06,202.06,358
2017-07-14,201.76,201.76,199.13,200.11,528
2017-07-17,202.21,202.21,194.43,201.09,6936
2017-07-18,198.32,201.04,198.32,200.89,425
2017-07-19,201.09,203.02,199.38,203.02,15065
2017-07-20,202.06,202.97,200.6,202.97,4921
2017-07-21,202.97,202.97,201.09,201.96,784
2017-07-24,202.48,203.02,198.17,198.17,6713
2017-07-25,198.89,202.06,198.89,202.06,183
2017-07-26,202.11,202.16,197.29,198.69,1166
2017-07-27,201.09,203.02,194.95,195.25,11944
2017-07-28,195.65,201.81,195.4,200.64,433
2017-07-31,201.81,202.59,197.21,199.16,1060
2017-08-01,200.14,200.14,195.84,199.31,474
2017-08-02,199.41,199.41,196.23,196.67,333
2017-08-03,196.23,196.33,188.1,195.74,3236
2017-08-04,198.58,198.58,191.38,195.74,1398
2017-08-07,189.88,191.83,187.33,188.89,1048
2017-08-08,189.88,190.95,188.4,190.85,205
2017-08-09,191.78,192.7,189.97,192.7,205
2017-08-10,192.8,195.74,192.8,195.74,237
2017-08-11,194.62,194.62,190.3,194.57,70
2017-08-14,192.6,195.74,192.6,195.74,168
2017-08-16,195.74,195.74,191.83,195.74,72
2017-08-17,195.74,208.47,195.25,208.47,2601
2017-08-18,203.57,205.53,197.26,204.55,203
2017-08-21,204.06,204.06,200.44,200.54,102
2017-08-22,199.86,200.64,199.66,200.64,203
2017-08-23,201.56,201.56,197.8,201.51,74
2017-08-24,201.51,201.61,197.8,201.56,134
2017-08-25,197.7,200.59,195.74,199.61,495
2017-08-28,198.44,198.44,193.78,196.91,574
2017-08-29,195.6,195.65,192.7,192.8,641
2017-08-30,192.17,192.17,179.1,187.33,2327
2017-08-31,185.95,190.85,180.18,190.85,21779
2017-09-01,178.12,178.12,172.26,176.17,34675
2017-09-04,176.17,176.17,173.23,174.66,4233
2017-09-05,176.17,176.17,174.7,175.48,7639
2017-09-06,176.51,177.49,174.79,175.97,1541
2017-09-07,176.27,176.27,174.21,175.18,3423
2017-09-08,175.18,175.18,173.72,174.21,155
2017-09-11,173.23,175.13,173.23,173.23,698
2017-09-12,173.82,176.17,173.23,174.11,7647
2017-09-13,175.68,175.68,164.02,167.8,1921
2017-09-14,170.2,170.2,162.52,166.33,19440
2017-09-15,164.42,165.4,164.42,165.21,1563
2017-09-18,166.38,166.38,163.93,165.21,779
2017-09-19,161.67,164.32,161.67,164.27,831
2017-09-20,163.05,163.93,162.57,163.45,6843
2017-09-21,163.45,166.23,163.45,164.42,199
2017-09-22,164.42,166.38,164.42,166.38,369
2017-09-25,166.38,169.41,166.38,169.41,780
2017-09-26,168.83,173.03,168.83,173.03,521
2017-09-27,174.11,174.11,171.28,172.06,1473
2017-09-28,171.76,174.21,171.76,174.21,470
2017-09-29,174.31,174.7,171.76,174.7,7643
2017-10-02,174.79,174.99,166.38,170.3,1242
2017-10-03,170.3,170.3,167.36,170.2,761
2017-10-04,170.25,170.35,166.47,169.71,652
2017-10-05,166.38,167.66,166.38,166.38,10039
2017-10-06,165.7,168.18,164.52,166.87,569
2017-10-09,166.38,168.33,166.38,168.23,467
2017-10-10,168.33,168.83,165.4,166.33,7777
2017-10-11,168.33,168.53,167.36,168.53,7127
2017-10-12,168.53,170.93,168.53,170.93,52626
2017-10-13,171.08,172.26,170.93,171.28,447
2017-10-16,171.08,172.26,169.31,169.31,827
2017-10-17,171.13,171.23,167.46,169.31,41073
2017-10-18,169.31,169.36,167.9,168.33,312
2017-10-19,168.23,169.31,166.57,169.31,2160
2017-10-20,170.78,175.18,168.53,173.23,640
2017-10-23,172.73,174.7,172.26,173.23,16051
2017-10-24,173.23,173.23,170.11,171.66,230
2017-10-25,173.18,173.18,164.37,166.38,12013
2017-10-26,166.43,167.46,166.43,166.47,69906
2017-10-27,166.87,166.87,164.42,164.42,820
2017-10-30,167.36,167.36,166.38,166.38,1278
2017-10-31,166.38,166.38,157.18,157.18,10982
2017-11-02,158.55,160.02,153.66,160.02,2264
2017-11-03,160.02,163.4,158.6,162.47,3823
2017-11-06,161.5,161.5,160.02,160.02,16458
2017-11-07,160.02,163.3,160.02,163.2,776
2017-11-08,161.5,163.45,160.02,160.02,3711
2017-11-09,160.55,162.47,160.55,160.6,252
2017-11-10,160.31,165.35,160.31,160.41,971
2017-11-13,160.5,160.5,159.97,160.45,404
2017-11-14,162.9,176.12,158.8,158.8,5581
2017-11-15,164.37,164.37,154.74,159.52,2267
2017-11-16,160.41,160.41,155.13,158.55,312
2017-11-17,158.55,163.35,157.52,163.35,1064
2017-11-20,162.17,163.65,162.17,163.25,264
2017-11-21,163.25,163.25,161.5,163.2,334
2017-11-22,162.9,162.95,158.95,162.95,644
2017-11-23,162.95,165.9,161.97,165.8,274
2017-11-24,166.28,176.07,163.93,174.51,4104
2017-11-27,174.21,174.21,169.66,173.23,926
2017-11-28,174.51,174.51,173.23,173.72,458
2017-11-29,174.21,177.14,172.26,175.18,2155
2017-11-30,174.79,177.04,172.16,176.07,4814
2017-12-01,176.99,176.99,173.72,174.21,237
2017-12-04,177.04,177.04,174.21,176.17,1980
2017-12-05,176.66,178.03,175.18,178.03,1172
2017-12-06,178.32,179.64,177.14,177.14,315
2017-12-07,179.1,179.1,176.27,177.63,96
2017-12-08,177.59,177.59,177.14,177.14,110
2017-12-11,177.63,179.1,176.12,176.27,1677
2017-12-12,177.54,183.02,176.17,181.59,8426
2017-12-13,183.32,183.51,182.24,183.51,313
2017-12-14,183.89,184.98,178.17,181.49,480
2017-12-15,184.59,184.73,179.1,179.1,635
2017-12-18,179.1,183.17,179.1,180.97,494
2017-12-19,180.97,183.99,180.08,180.08,186
2017-12-20,180.08,180.37,178.12,180.37,335
2017-12-21,180.97,180.97,176.17,176.66,445
2017-12-22,179.69,182.24,177.63,182.24,4900
2017-12-27,182.04,184.78,182.04,183.99,3313
2017-12-28,183.99,184.78,182.53,184.78,1321
2017-12-29,184.78,185.95,183.02,185.95,5828
2018-01-03,185.95,187.91,184.98,187.43,1004
2018-01-04,187.91,193.78,187.91,192.8,952
2018-01-05,191.83,192.8,188.89,190.85,488
2018-01-08,189.38,190.85,189.38,190.85,410
2018-01-09,187.91,190.85,187.91,190.85,255
2018-01-10,189.88,190.35,182.53,186.44,464
2018-01-11,184.98,185.95,184.98,185.47,165
2018-01-12,184.98,185.47,183.99,184.98,230
2018-01-15,184.98,184.98,183.99,184.98,207
2018-01-16,184.98,186.93,184.98,186.93,339
2018-01-17,186.93,186.93,185.95,186.44,149
2018-01-18,186.44,187.91,185.95,187.91,504
2018-01-19,187.91,189.88,185.95,187.91,585
2018-01-22,188.89,188.89,185.95,185.95,457
2018-01-23,185.95,190.35,185.95,190.35,297
2018-01-24,190.35,190.35,184.49,184.49,497
2018-01-25,184.49,187.43,179.1,187.43,11761
2018-01-26,184.98,187.43,184.98,185.95,1454
2018-01-29,185.95,189.88,184.98,187.91,32344
2018-01-30,185.95,185.95,183.99,183.99,1980
2018-01-31,183.99,183.99,181.07,181.07,633
2018-02-01,181.07,184.49,169.31,173.23,908
2018-02-02,174.21,175.68,174.21,175.18,146
2018-02-05,175.18,175.18,167.36,167.85,1010
2018-02-06,167.85,167.85,165.4,166.87,1423
2018-02-07,167.36,171.28,167.36,167.36,674
2018-02-08,168.83,168.83,163.45,165.4,11434
2018-02-09,165.4,166.38,161.97,164.91,5847
2018-02-12,165.4,165.4,163.45,163.93,10275
2018-02-13,163.45,168.83,163.45,168.83,270
2018-02-14,168.83,171.28,167.85,171.28,1528
2018-02-15,173.72,178.12,173.72,176.17,2861
2018-02-16,177.63,179.59,177.14,177.14,538
2018-02-19,177.14,179.1,177.14,177.14,173
2018-02-20,178.62,178.62,176.17,176.17,183
2018-02-21,176.17,177.63,172.26,172.26,316
2018-02-22,172.26,173.72,172.26,173.72,5179
2018-02-23,173.23,173.23,169.81,169.81,103
2018-02-26,170.3,172.26,170.3,171.28,6222
2018-02-27,173.23,173.23,168.83,169.31,216
2018-02-28,167.85,168.83,164.91,167.85,8163
2018-03-01,168.83,168.83,166.38,168.83,5373
2018-03-02,161.5,162.47,149.74,151.69,20064
2018-03-05,154.14,154.14,143.88,146.32,1384
2018-03-06,146.32,148.76,146.32,146.8,523
2018-03-07,147.79,147.79,141.91,143.88,967
2018-03-08,144.85,144.85,141.91,141.91,8190
2018-03-09,141.43,143.88,133.1,143.38,841
2018-03-12,143.88,145.34,142.89,142.89,982
2018-03-13,146.8,146.8,137.99,137.99,1076
2018-03-14,139.96,140.93,136.04,137.02,13667
2018-03-15,137.02,137.02,135.07,136.04,6633
2018-03-16,136.04,138.98,136.04,138.98,397
2018-03-19,141.91,141.91,139.47,141.91,101
2018-03-20,141.91,141.91,140.45,140.45,783
2018-03-21,139.96,141.91,137.02,137.02,851
2018-03-22,137.51,137.51,135.07,136.04,7742
2018-03-23,137.02,137.02,131.15,134.08,14170
2018-03-26,134.08,137.02,134.08,137.02,656
2018-03-27,137.02,139.96,137.02,139.96,552
2018-03-28,137.02,137.02,135.07,135.07,3523
2018-03-29,134.08,134.08,131.15,132.62,4577
2018-04-03,137.99,137.99,128.21,128.21,952
2018-04-04,128.21,132.12,128.21,131.15,1145
2018-04-05,132.62,132.62,128.7,128.7,395
2018-04-06,129.19,129.19,124.78,126.26,2975
2018-04-09,127.23,130.17,127.23,130.17,6871
2018-04-10,130.17,132.62,130.17,132.12,1632
2018-04-11,130.17,132.12,128.21,130.17,1527
2018-04-12,130.17,130.17,126.26,127.23,756
2018-04-13,127.23,132.12,126.26,132.12,65004
2018-04-16,132.62,134.08,130.66,133.1,409
2018-04-17,133.1,137.51,131.64,137.02,10225
2018-04-18,138.98,141.91,138.98,140.93,1274
2018-04-19,140.45,140.93,137.02,137.02,925
2018-04-20,140.93,140.93,137.02,139.47,1887
2018-04-23,141.91,142.89,140.45,142.89,874
2018-04-24,143.88,146.32,142.4,142.89,987
2018-04-25,142.89,142.89,137.99,142.89,8789
2018-04-26,140.45,142.89,139.96,142.89,631
2018-04-27,144.85,146.32,144.85,144.85,140
2018-04-30,146.8,146.8,141.91,141.91,640
2018-05-02,139.96,146.32,137.99,146.32,744
2018-05-04,146.32,149.74,146.32,146.8,558
2018-05-07,147.29,147.29,145.34,145.34,445
2018-05-08,145.34,145.34,140.93,141.91,74
2018-05-09,140.93,146.8,140.93,146.8,311
2018-05-10,143.88,146.8,143.88,146.32,139
2018-05-11,146.8,147.29,143.38,146.8,14515
2018-05-14,147.29,149.74,147.29,149.74,162
2018-05-15,149.74,150.72,146.32,146.32,614
2018-05-16,146.8,151.69,146.32,146.8,882
2018-05-17,148.28,148.28,148.28,148.28,16
2018-05-18,144.85,147.79,144.85,147.79,1631
2018-05-21,146.8,146.8,145.34,146.32,82
2018-05-22,146.8,146.8,146.8,146.8,3427
2018-05-23,146.8,147.79,145.34,146.8,578
2018-05-24,146.8,147.29,146.8,146.8,411
2018-05-25,146.8,146.8,146.8,146.8,1519
2018-05-28,146.8,146.8,146.8,146.8,1608
2018-05-29,146.8,146.8,146.8,146.8,494
2018-05-30,146.8,146.8,146.8,146.8,221
2018-06-01,146.8,146.8,146.8,146.8,19
2018-06-04,144.85,144.85,138.98,143.88,431
2018-06-05,143.88,143.88,141.91,141.91,66
2018-06-06,141.91,143.38,140.93,142.89,40
2018-06-07,143.88,143.88,143.88,143.88,75
2018-06-08,139.96,141.43,139.96,141.43,83
2018-06-11,141.91,141.91,138.98,140.93,81
2018-06-12,140.45,140.45,139.96,140.45,58
2018-06-13,140.45,140.45,139.96,140.45,7
2018-06-14,140.45,140.45,139.96,140.45,762
2018-06-15,140.45,140.45,138.48,139.96,796
2018-06-18,138.98,139.96,137.99,137.99,437
2018-06-19,137.99,141.43,137.99,140.93,3042
2018-06-20,141.91,141.91,137.99,139.96,158
2018-06-21,140.45,141.43,140.45,140.45,20738
2018-06-22,141.91,141.91,139.96,139.96,40342
2018-06-25,139.96,141.91,139.96,139.96,776
2018-06-26,140.93,141.43,140.93,141.43,83
2018-06-27,141.43,142.89,136.53,142.89,5363
2018-06-28,146.8,146.8,140.45,146.8,1406
2018-06-29,147.79,147.79,145.83,146.8,5580
2018-07-02,149.25,149.25,146.8,148.76,10051
2018-07-03,148.76,151.21,148.76,151.21,474
2018-07-04,150.72,158.55,150.72,154.64,13267
2018-07-05,156.1,156.1,151.69,154.14,904
2018-07-06,153.66,153.66,152.69,153.66,5167
2018-07-09,153.66,153.66,153.66,153.66,57
2018-07-10,153.16,155.13,152.69,155.13,73
2018-07-11,155.13,155.13,151.69,151.69,15808
2018-07-12,152.69,152.69,146.8,151.69,16810
2018-07-13,151.69,156.1,151.69,154.64,2097
2018-07-16,155.13,155.13,150.24,153.66,2355
2018-07-17,154.64,155.61,154.14,154.14,1907
2018-07-18,155.61,155.61,152.69,154.64,34
2018-07-19,152.69,154.14,150.72,153.66,139
2018-07-20,153.66,154.64,152.69,154.64,133
2018-07-23,154.64,154.64,153.66,154.64,295
2018-07-24,154.14,160.5,153.66,160.02,3176
2018-07-25,157.09,162.47,157.09,162.47,2204
2018-07-26,160.02,167.36,160.02,166.87,13406
2018-07-27,167.85,174.21,167.85,173.23,26193
2018-07-30,173.23,173.72,171.28,173.23,11901
2018-07-31,170.3,173.23,168.83,171.28,769
2018-08-01,172.26,172.26,167.36,168.33,5344
2018-08-02,168.33,169.31,168.33,169.31,65
2018-08-03,169.31,169.31,164.91,167.85,4434
2018-08-06,168.33,169.31,165.4,167.36,486
2018-08-07,167.36,167.36,161.5,165.4,254
2018-08-08,165.4,166.38,163.93,165.4,1038
2018-08-09,160.96,162.93,160.46,160.46,187
2018-08-10,157.99,161.94,154.05,161.94,1273
2018-08-13,162.93,162.93,159.48,161.46,5304
2018-08-14,159.97,162.93,156.02,162.93,2220
2018-08-16,157.99,162.93,156.52,162.93,1175
2018-08-17,160.96,162.93,160.46,162.93,1106
2018-08-20,161.94,162.93,161.94,162.44,27
2018-08-21,160.46,160.46,157.01,157.01,138
2018-08-22,157.99,157.99,157.01,157.99,31
2018-08-23,157.01,157.99,148.62,157.5,3358
2018-08-24,157.01,157.01,153.05,156.52,857
2018-08-27,159.97,159.97,156.52,157.01,291
2018-08-28,157.99,157.99,157.01,157.01,2195
2018-08-29,157.01,157.5,151.58,157.5,835
2018-08-30,157.5,157.5,152.07,155.04,523
